SA2_Code,Area_Name,Relationship,TA_Code,TA_Name,X6
144800,Ellerslie South,Many To One Map,076,Auckland,NA
144900,Stonefields West,Many To One Map,076,Auckland,NA
145000,Onehunga Central,Many To One Map,076,Auckland,NA
145101,Glendowie South West,Many To One Map,076,Auckland,NA
145102,Glendowie South East,Many To One Map,076,Auckland,NA
145200,Oranga,Many To One Map,076,Auckland,NA
145300,Mount Wellington North West,Many To One Map,076,Auckland,NA
145400,Panmure Glen Innes Industrial,Many To One Map,076,Auckland,NA
145500,Onehunga-Te Papapa Industrial,Many To One Map,076,Auckland,NA
145600,Te Papapa,Many To One Map,076,Auckland,NA
145700,Stonefields East,Many To One Map,076,Auckland,NA
145800,Glen Innes East-Wai O Taiki Bay,Many To One Map,076,Auckland,NA
145900,Penrose,Many To One Map,076,Auckland,NA
146000,Mount Wellington North East,Many To One Map,076,Auckland,NA
146100,Mangere Bridge Ambury,Many To One Map,076,Auckland,NA
146201,Mount Wellington Ferndale,Many To One Map,076,Auckland,NA
146301,Point England North,Many To One Map,076,Auckland,NA
146302,Point England South,Many To One Map,076,Auckland,NA
146400,Bucklands Beach North,Many To One Map,076,Auckland,NA
146501,Mount Wellington East,Many To One Map,076,Auckland,NA
146600,Mount Wellington West,Many To One Map,076,Auckland,NA
146700,Panmure West,Many To One Map,076,Auckland,NA
146800,Mangere Bridge,Many To One Map,076,Auckland,NA
146900,Oneroa East-Palm Beach,Many To One Map,076,Auckland,NA
147001,Tamaki West,Many To One Map,076,Auckland,NA
147002,Tamaki East,Many To One Map,076,Auckland,NA
147100,Panmure East,Many To One Map,076,Auckland,NA
147201,Mount Wellington Central,Many To One Map,076,Auckland,NA
147202,Mount Wellington Hamlin,Many To One Map,076,Auckland,NA
147300,Bays Waiheke Island,Many To One Map,076,Auckland,NA
147400,Sylvia Park,Many To One Map,076,Auckland,NA
147500,Mangere Mountain View,Many To One Map,076,Auckland,NA
147600,Surfdale,Many To One Map,076,Auckland,NA
147700,Mount Wellington Industrial,Many To One Map,076,Auckland,NA
147800,Half Moon Bay West,Many To One Map,076,Auckland,NA
147900,Auckland Airport,Many To One Map,076,Auckland,NA
148000,Eastern Beach,Many To One Map,076,Auckland,NA
148101,Sunnyhills West,Many To One Map,076,Auckland,NA
148102,Pakuranga North,Many To One Map,076,Auckland,NA
148200,Favona North,Many To One Map,076,Auckland,NA
148300,Bucklands Beach Central,Many To One Map,076,Auckland,NA
148401,Farm Cove,Many To One Map,076,Auckland,NA
148501,Mangere North,Many To One Map,076,Auckland,NA
148600,Favona West,Many To One Map,076,Auckland,NA
148700,Ostend,Many To One Map,076,Auckland,NA
148800,Half Moon Bay North East,Many To One Map,076,Auckland,NA
148901,Mangere West,Many To One Map,076,Auckland,NA
149001,Pakuranga West,Many To One Map,076,Auckland,NA
149100,Mount Wellington South West,Many To One Map,076,Auckland,NA
149200,Sunnyhills East,Many To One Map,076,Auckland,NA
149300,Half Moon Bay South East,Many To One Map,076,Auckland,NA
149400,Favona East,Many To One Map,076,Auckland,NA
149500,Mount Wellington South East,Many To One Map,076,Auckland,NA
149600,Otahuhu Industrial,Many To One Map,076,Auckland,NA
149701,Bucklands Beach Murvale,Many To One Map,076,Auckland,NA
149702,Bucklands Beach South,Many To One Map,076,Auckland,NA
149800,Pakuranga Central,Many To One Map,076,Auckland,NA
149901,Awhitu,Many To One Map,076,Auckland,NA
150000,Harania North,Many To One Map,076,Auckland,NA
150101,Otahuhu Central,Many To One Map,076,Auckland,NA
150200,Mangere Central,Many To One Map,076,Auckland,NA
150301,Otahuhu North West,Many To One Map,076,Auckland,NA
150302,Otahuhu North East,Many To One Map,076,Auckland,NA
150400,Howick West,Many To One Map,076,Auckland,NA
150500,Pakuranga Heights North West,Many To One Map,076,Auckland,NA
150600,Mellons Bay,Many To One Map,076,Auckland,NA
150700,Pakuranga Heights East,Many To One Map,076,Auckland,NA
150800,Sutton Park,Many To One Map,076,Auckland,NA
150900,Otahuhu East,Many To One Map,076,Auckland,NA
151000,Mangere South,Many To One Map,076,Auckland,NA
151100,Onetangi,Many To One Map,076,Auckland,NA
151200,Harania South,Many To One Map,076,Auckland,NA
151301,Highland Park (Auckland),Many To One Map,076,Auckland,NA
151400,Otahuhu South West,Many To One Map,076,Auckland,NA
151500,Pakuranga Heights South West,Many To One Map,076,Auckland,NA
151600,Mangere Mascot,Many To One Map,076,Auckland,NA
151700,Waiheke East,Many To One Map,076,Auckland,NA
151800,Massey Road West,Many To One Map,076,Auckland,NA
151900,Otahuhu South,Many To One Map,076,Auckland,NA
152000,Howick Central,Many To One Map,076,Auckland,NA
152101,Massey Road North,Many To One Map,076,Auckland,NA
152201,Botany Downs West,Many To One Map,076,Auckland,NA
152300,East Tamaki,Many To One Map,076,Auckland,NA
152400,Howick East,Many To One Map,076,Auckland,NA
152500,Burswood,Many To One Map,076,Auckland,NA
152600,Massey Road South,Many To One Map,076,Auckland,NA
152700,Middlemore,Many To One Map,076,Auckland,NA
152800,Mangere South East,Many To One Map,076,Auckland,NA
152900,Botany Downs East,Many To One Map,076,Auckland,NA
153000,Grange,Many To One Map,076,Auckland,NA
153100,Golflands,Many To One Map,076,Auckland,NA
153200,Aorere North,Many To One Map,076,Auckland,NA
153301,Mangere East,Many To One Map,076,Auckland,NA
153400,Cockle Bay,Many To One Map,076,Auckland,NA
153500,Otara West,Many To One Map,076,Auckland,NA
153600,Aorere Central,Many To One Map,076,Auckland,NA
153700,Northpark North,Many To One Map,076,Auckland,NA
153800,Somerville,Many To One Map,076,Auckland,NA
153900,Northpark South,Many To One Map,076,Auckland,NA
154001,Papatoetoe North,Many To One Map,076,Auckland,NA
154101,Dingwall,Many To One Map,076,Auckland,NA
154201,Aorere South West,Many To One Map,076,Auckland,NA
154202,Aorere South East,Many To One Map,076,Auckland,NA
154300,Shelly Park,Many To One Map,076,Auckland,NA
154400,Otara Central,Many To One Map,076,Auckland,NA
154500,Huntington Park,Many To One Map,076,Auckland,NA
154600,Botany Central,Many To One Map,076,Auckland,NA
154701,Dannemora North-Shamrock Park,Many To One Map,076,Auckland,NA
154801,Papatoetoe North West,Many To One Map,076,Auckland,NA
154802,Papatoetoe West,Many To One Map,076,Auckland,NA
154901,Papatoetoe Central West,Many To One Map,076,Auckland,NA
154902,Papatoetoe Central East,Many To One Map,076,Auckland,NA
155000,Sunkist Bay,Many To One Map,076,Auckland,NA
155100,Otara East,Many To One Map,076,Auckland,NA
155200,Redcastle,Many To One Map,076,Auckland,NA
155301,Dannemora South,Many To One Map,076,Auckland,NA
155401,Armoy,Many To One Map,076,Auckland,NA
155500,Manukau Central,Many To One Map,076,Auckland,NA
155601,Papatoetoe North East,Many To One Map,076,Auckland,NA
155602,Papatoetoe East,Many To One Map,076,Auckland,NA
155701,Otara South West,Many To One Map,076,Auckland,NA
155702,Otara South,Many To One Map,076,Auckland,NA
155801,Ferguson,Many To One Map,076,Auckland,NA
155901,Papatoetoe South West,Many To One Map,076,Auckland,NA
156000,Botany Junction,Many To One Map,076,Auckland,NA
156101,Middlefield,Many To One Map,076,Auckland,NA
156201,Papatoetoe South,Many To One Map,076,Auckland,NA
156301,Point View,Many To One Map,076,Auckland,NA
156400,Te Puru,Many To One Map,076,Auckland,NA
156500,Puhinui North,Many To One Map,076,Auckland,NA
156601,Savonna,Many To One Map,076,Auckland,NA
156700,Puhinui South,Many To One Map,076,Auckland,NA
156800,Rongomai West,Many To One Map,076,Auckland,NA
156901,Baverstock,Many To One Map,076,Auckland,NA
157000,Puhinui East,Many To One Map,076,Auckland,NA
157101,Turanga,Many To One Map,076,Auckland,NA
157200,Rongomai East,Many To One Map,076,Auckland,NA
157301,Ormiston North,Many To One Map,076,Auckland,NA
157400,Maraetai,Many To One Map,076,Auckland,NA
157500,Chapel Downs,Many To One Map,076,Auckland,NA
157600,Wiri West,Many To One Map,076,Auckland,NA
157701,Clover Park North,Many To One Map,076,Auckland,NA
157702,Clover Park East,Many To One Map,076,Auckland,NA
157800,Mission Heights North,Many To One Map,076,Auckland,NA
157901,Clover Park South,Many To One Map,076,Auckland,NA
158001,Donegal Park West,Many To One Map,076,Auckland,NA
158002,Donegal Park East,Many To One Map,076,Auckland,NA
158101,Ormiston Central,Many To One Map,076,Auckland,NA
158102,Ormiston South,Many To One Map,076,Auckland,NA
158200,Mission Heights South,Many To One Map,076,Auckland,NA
158300,Hilltop (Auckland),Many To One Map,076,Auckland,NA
158401,Wiri North,Many To One Map,076,Auckland,NA
158402,Wiri East,Many To One Map,076,Auckland,NA
158501,Goodwood Heights West,Many To One Map,076,Auckland,NA
158502,Goodwood Heights East,Many To One Map,076,Auckland,NA
158601,Ormiston East,Many To One Map,076,Auckland,NA
158602,Bremner Ridge,Many To One Map,076,Auckland,NA
158603,Ormiston South East,Many To One Map,076,Auckland,NA
158700,Clendon Park North,Many To One Map,076,Auckland,NA
158800,Burbank,Many To One Map,076,Auckland,NA
158900,Tuscany Heights,Many To One Map,076,Auckland,NA
159000,Totara Heights,Many To One Map,076,Auckland,NA
159101,Homai East,Many To One Map,076,Auckland,NA
159201,Homai West,Many To One Map,076,Auckland,NA
159202,Homai Central,Many To One Map,076,Auckland,NA
159301,The Gardens (Auckland),Many To One Map,076,Auckland,NA
159401,Clarks Beach,Many To One Map,076,Auckland,NA
159500,Clendon Park West,Many To One Map,076,Auckland,NA
159600,Hillpark North,Many To One Map,076,Auckland,NA
159700,Clendon Park East,Many To One Map,076,Auckland,NA
159801,Karaka Creek,Many To One Map,076,Auckland,NA
159900,Rowandale West,Many To One Map,076,Auckland,NA
160000,Rowandale East,Many To One Map,076,Auckland,NA
160100,Manurewa Central,Many To One Map,076,Auckland,NA
160201,Weymouth West,Many To One Map,076,Auckland,NA
160202,Weymouth Central,Many To One Map,076,Auckland,NA
160300,Hillpark South,Many To One Map,076,Auckland,NA
160401,Alfriston,Many To One Map,076,Auckland,NA
160501,Weymouth East,Many To One Map,076,Auckland,NA
160601,Leabank,Many To One Map,076,Auckland,NA
160700,Weymouth South,Many To One Map,076,Auckland,NA
160800,Manurewa East,Many To One Map,076,Auckland,NA
160901,Manurewa West,Many To One Map,076,Auckland,NA
160902,Manurewa South,Many To One Map,076,Auckland,NA
161000,Randwick Park East,Many To One Map,076,Auckland,NA
161100,Wattle Downs West,Many To One Map,076,Auckland,NA
161201,Wattle Downs North,Many To One Map,076,Auckland,NA
161300,Randwick Park West,Many To One Map,076,Auckland,NA
161400,Kingseat-Karaka,Many To One Map,076,Auckland,NA
161500,Wattle Downs East,Many To One Map,076,Auckland,NA
161600,Takanini North,Many To One Map,076,Auckland,NA
161700,Takanini Industrial,Many To One Map,076,Auckland,NA
161800,Conifer Grove West,Many To One Map,076,Auckland,NA
161900,Conifer Grove East,Many To One Map,076,Auckland,NA
162000,Takanini West,Many To One Map,076,Auckland,NA
162101,Takanini South,Many To One Map,076,Auckland,NA
162102,Takanini East,Many To One Map,076,Auckland,NA
162200,Takanini Central,Many To One Map,076,Auckland,NA
162300,Ardmore,Many To One Map,076,Auckland,NA
162400,Glenbrook,Many To One Map,076,Auckland,NA
162500,Hingaia,Many To One Map,076,Auckland,NA
162601,Takanini South East,Many To One Map,076,Auckland,NA
162602,Takanini McLennan,Many To One Map,076,Auckland,NA
162701,Kawakawa Bay-Orere,Many To One Map,076,Auckland,NA
162800,Papakura West,Many To One Map,076,Auckland,NA
162901,Clevedon,Many To One Map,076,Auckland,NA
163001,Papakura North,Many To One Map,076,Auckland,NA
163100,Pahurehure,Many To One Map,076,Auckland,NA
163200,Papakura Central,Many To One Map,076,Auckland,NA
163301,Papakura North East,Many To One Map,076,Auckland,NA
163302,Twin Parks Rise,Many To One Map,076,Auckland,NA
163400,Karaka Lakes,Many To One Map,076,Auckland,NA
163501,Papakura Kelvin,Many To One Map,076,Auckland,NA
163502,Papakura Eastburn,Many To One Map,076,Auckland,NA
163600,Papakura Massey Park,Many To One Map,076,Auckland,NA
163700,Rosehill,Many To One Map,076,Auckland,NA
163801,Patumahoe,Many To One Map,076,Auckland,NA
163803,Patumahoe Rural,Many To One Map,076,Auckland,NA
163901,Papakura East,Many To One Map,076,Auckland,NA
163902,Harbour View Heights,Many To One Map,076,Auckland,NA
164001,Opaheke,Many To One Map,076,Auckland,NA
164100,Papakura Industrial,Many To One Map,076,Auckland,NA
164201,Red Hill,Many To One Map,076,Auckland,NA
164301,Drury West,Many To One Map,076,Auckland,NA
164302,Drury East,Many To One Map,076,Auckland,NA
164401,Tamakae,Many To One Map,076,Auckland,NA
164500,Hamilton Estate,Many To One Map,076,Auckland,NA
164601,Runciman,Many To One Map,076,Auckland,NA
164602,Drury South Crossing,Many To One Map,076,Auckland,NA
164603,Waihoehoe,Many To One Map,076,Auckland,NA
164700,Waiuku Central,Many To One Map,076,Auckland,NA
164800,Waiuku East,Many To One Map,076,Auckland,NA
164900,Kendallvale,Many To One Map,076,Auckland,NA
165001,Puni,Many To One Map,076,Auckland,NA
165101,Ramarama,Many To One Map,076,Auckland,NA
165200,Hunua,Many To One Map,076,Auckland,NA
165301,Pukekohe North,Many To One Map,076,Auckland,NA
165302,Pukekohe North West,Many To One Map,076,Auckland,NA
165400,Anselmi Ridge,Many To One Map,076,Auckland,NA
165501,Pukekohe West,Many To One Map,076,Auckland,NA
165502,Pukekohe South West,Many To One Map,076,Auckland,NA
165600,Cape Hill,Many To One Map,076,Auckland,NA
165700,Rosa Birch Park,Many To One Map,076,Auckland,NA
165800,Rooseville Park,Many To One Map,076,Auckland,NA
165901,Cloverlea (Auckland),Many To One Map,076,Auckland,NA
166000,Pukekohe Central,Many To One Map,076,Auckland,NA
166100,Pukekohe Hospital,Many To One Map,076,Auckland,NA
166200,Buckland,Many To One Map,076,Auckland,NA
166301,Bombay Hills,Many To One Map,076,Auckland,NA
166400,Ararimu,Many To One Map,076,Auckland,NA
166500,Colville,Many To One Map,011,Thames-Coromandel District,NA
166600,Islands Thames-Coromandel District,Many To One Map,011,Thames-Coromandel District,NA
166700,Coromandel,Many To One Map,011,Thames-Coromandel District,NA
166801,Inlets Thames-Coromandel District,Many To One Map,011,Thames-Coromandel District,NA
166900,Mercury Bay North,Many To One Map,011,Thames-Coromandel District,NA
167000,Whitianga North,Many To One Map,011,Thames-Coromandel District,NA
167101,Whitianga South,Many To One Map,011,Thames-Coromandel District,NA
167102,Whitianga Waterways,Many To One Map,011,Thames-Coromandel District,NA
167200,Thames Coast,Many To One Map,011,Thames-Coromandel District,NA
167300,Cooks Beach-Ferry Landing,Many To One Map,011,Thames-Coromandel District,NA
167400,Mercury Bay South,Many To One Map,011,Thames-Coromandel District,NA
167501,Kauaeranga,Many To One Map,011,Thames-Coromandel District,NA
167600,Thames North,Many To One Map,011,Thames-Coromandel District,NA
167700,Thames Central,Many To One Map,011,Thames-Coromandel District,NA
167800,Thames South,Many To One Map,011,Thames-Coromandel District,NA
167900,Hikuai,Many To One Map,011,Thames-Coromandel District,NA
168001,Totora-Kopu,Many To One Map,011,Thames-Coromandel District,NA
168101,Tairua,Many To One Map,011,Thames-Coromandel District,NA
168200,Pauanui,Many To One Map,011,Thames-Coromandel District,NA
168300,Matatoki-Puriri,Many To One Map,011,Thames-Coromandel District,NA
168400,Whangamata Rural,Many To One Map,011,Thames-Coromandel District,NA
168501,Whangamata West,Many To One Map,011,Thames-Coromandel District,NA
168502,Whangamata East,Many To One Map,011,Thames-Coromandel District,NA
168600,Miranda-Pukorokoro,Many To One Map,012,Hauraki District,NA
168701,Hauraki Plains North,Many To One Map,012,Hauraki District,NA
168800,Hauraki Plains East,Many To One Map,012,Hauraki District,NA
168901,Ngatea,Many To One Map,012,Hauraki District,NA
169000,Hauraki Plains South,Many To One Map,012,Hauraki District,NA
169100,Paeroa Rural,Many To One Map,012,Hauraki District,NA
169200,Paeroa,Many To One Map,012,Hauraki District,NA
169301,Waihi Rural,Many To One Map,012,Hauraki District,NA
169401,Waihi North,Many To One Map,012,Hauraki District,NA
169500,Waihi East,Many To One Map,012,Hauraki District,NA
169600,Waihi South,Many To One Map,012,Hauraki District,NA
169700,Aka Aka,Many To One Map,013,Waikato District,NA
169800,Mangatangi,Many To One Map,013,Waikato District,NA
169901,Tuakau Rural,Many To One Map,013,Waikato District,NA
170001,Tuakau North,Many To One Map,013,Waikato District,NA
170101,Onewhero,Many To One Map,013,Waikato District,NA
170201,Pokeno Rural,Many To One Map,013,Waikato District,NA
170300,Tuakau South,Many To One Map,013,Waikato District,NA
170400,Port Waikato-Waikaretu,Many To One Map,013,Waikato District,NA
170501,Pokeno North,Many To One Map,013,Waikato District,NA
170502,Pokeno South,Many To One Map,013,Waikato District,NA
170600,Pukekawa,Many To One Map,013,Waikato District,NA
170700,Maramarua,Many To One Map,013,Waikato District,NA
170802,Te Kauwhata West,Many To One Map,013,Waikato District,NA
170803,Whangamarino,Many To One Map,013,Waikato District,NA
170901,Te Akau,Many To One Map,013,Waikato District,NA
171000,Inlets Waikato District,Many To One Map,013,Waikato District,NA
171101,Te Kauwhata East,Many To One Map,013,Waikato District,NA
171201,Huntly Rural,Many To One Map,013,Waikato District,NA
171300,Waerenga,Many To One Map,013,Waikato District,NA
171400,Huntly West,Many To One Map,013,Waikato District,NA
171501,Huntly East,Many To One Map,013,Waikato District,NA
171502,Huntly South,Many To One Map,013,Waikato District,NA
171601,Raglan,Many To One Map,013,Waikato District,NA
171700,Whitikahu,Many To One Map,013,Waikato District,NA
171801,Te Uku,Many To One Map,013,Waikato District,NA
171803,Whale Bay,Many To One Map,013,Waikato District,NA
171901,Taupiri-Lake Kainui,Many To One Map,013,Waikato District,NA
172001,Ngaruawahia North,Many To One Map,013,Waikato District,NA
172100,Ngaruawahia Central,Many To One Map,013,Waikato District,NA
172201,Ngaruawahia South,Many To One Map,013,Waikato District,NA
172300,Kainui-Gordonton,Many To One Map,013,Waikato District,NA
172401,Te Kowhai,Many To One Map,013,Waikato District,NA
172500,Whatawhata West,Many To One Map,013,Waikato District,NA
172601,Horotiu,Many To One Map,013,Waikato District,NA
172700,Horsham Downs,Many To One Map,013,Waikato District,NA
172800,Whatawhata East,Many To One Map,013,Waikato District,NA
172900,Rotokauri,Many To One Map,013,Waikato District,NA
173000,Hamilton Park,Many To One Map,013,Waikato District,NA
173100,Eureka-Tauwhare,Many To One Map,013,Waikato District,NA
173201,Tamahere North,Many To One Map,013,Waikato District,NA
173202,Tamahere West,Many To One Map,013,Waikato District,NA
173300,Pukemoremore,Many To One Map,013,Waikato District,NA
173400,Tamahere South,Many To One Map,013,Waikato District,NA
173500,Tahuna-Mangateparu,Many To One Map,015,Matamata-Piako District,NA
173600,Mangaiti,Many To One Map,015,Matamata-Piako District,NA
173700,Tatuanui,Many To One Map,015,Matamata-Piako District,NA
173801,Tahuroa,Many To One Map,015,Matamata-Piako District,NA
173901,Morrinsville North,Many To One Map,015,Matamata-Piako District,NA
173902,Morrinsville East,Many To One Map,015,Matamata-Piako District,NA
174001,Morrinsville West,Many To One Map,015,Matamata-Piako District,NA
174100,Te Aroha East,Many To One Map,015,Matamata-Piako District,NA
174200,Te Aroha West,Many To One Map,015,Matamata-Piako District,NA
174300,Waihou-Manawaru,Many To One Map,015,Matamata-Piako District,NA
174400,Waitoa-Ngarua,Many To One Map,015,Matamata-Piako District,NA
174500,Richmond Downs-Wardville,Many To One Map,015,Matamata-Piako District,NA
174601,Waharoa-Peria,Many To One Map,015,Matamata-Piako District,NA
174701,Okauia,Many To One Map,015,Matamata-Piako District,NA
174801,Hinuera,Many To One Map,015,Matamata-Piako District,NA
174901,Matamata North,Many To One Map,015,Matamata-Piako District,NA
175001,Matamata West,Many To One Map,015,Matamata-Piako District,NA
175002,Matamata East,Many To One Map,015,Matamata-Piako District,NA
175100,Te Poi,Many To One Map,015,Matamata-Piako District,NA
175201,Te Rapa North,Many To One Map,016,Hamilton City,NA
175301,Flagstaff North West,Many To One Map,016,Hamilton City,NA
175302,Flagstaff North East,Many To One Map,016,Hamilton City,NA
175401,Burbush-Baverstock,Many To One Map,016,Hamilton City,NA
175501,Flagstaff South,Many To One Map,016,Hamilton City,NA
175601,Rototuna North,Many To One Map,016,Hamilton City,NA
175700,Pukete West,Many To One Map,016,Hamilton City,NA
175801,Flagstaff East,Many To One Map,016,Hamilton City,NA
175901,Rototuna West,Many To One Map,016,Hamilton City,NA
175902,Rototuna East,Many To One Map,016,Hamilton City,NA
176000,Pukete East,Many To One Map,016,Hamilton City,NA
176101,Te Manatu,Many To One Map,016,Hamilton City,NA
176201,Rototuna South West,Many To One Map,016,Hamilton City,NA
176202,Rototuna South East,Many To One Map,016,Hamilton City,NA
176301,Te Rapa South,Many To One Map,016,Hamilton City,NA
176400,Saint Andrews West,Many To One Map,016,Hamilton City,NA
176500,Saint Andrews East,Many To One Map,016,Hamilton City,NA
176600,Queenwood (Hamilton City),Many To One Map,016,Hamilton City,NA
176700,St James,Many To One Map,016,Hamilton City,NA
176800,Crawshaw,Many To One Map,016,Hamilton City,NA
176900,Huntington,Many To One Map,016,Hamilton City,NA
177000,Western Heights (Hamilton City),Many To One Map,016,Hamilton City,NA
177100,Nawton West,Many To One Map,016,Hamilton City,NA
177200,Nawton East,Many To One Map,016,Hamilton City,NA
177300,Chartwell,Many To One Map,016,Hamilton City,NA
177400,Forest Lake (Hamilton City),Many To One Map,016,Hamilton City,NA
177500,Chedworth,Many To One Map,016,Hamilton City,NA
177600,Beerescourt,Many To One Map,016,Hamilton City,NA
177700,Miropiko,Many To One Map,016,Hamilton City,NA
177800,Porritt,Many To One Map,016,Hamilton City,NA
177901,Dinsdale North,Many To One Map,016,Hamilton City,NA
178000,Maeroa,Many To One Map,016,Hamilton City,NA
178100,Dinsdale South,Many To One Map,016,Hamilton City,NA
178201,Fairfield North (Hamilton City),Many To One Map,016,Hamilton City,NA
178202,Fairfield South (Hamilton City),Many To One Map,016,Hamilton City,NA
178301,Whitiora,Many To One Map,016,Hamilton City,NA
178400,Enderley North,Many To One Map,016,Hamilton City,NA
178500,Fairview Downs,Many To One Map,016,Hamilton City,NA
178600,Temple View,Many To One Map,016,Hamilton City,NA
178701,Swarbrick,Many To One Map,016,Hamilton City,NA
178800,Kahikatea,Many To One Map,016,Hamilton City,NA
178901,Frankton Junction,Many To One Map,016,Hamilton City,NA
179001,Kirikiriroa,Many To One Map,016,Hamilton City,NA
179100,Enderley South,Many To One Map,016,Hamilton City,NA
179201,Greenhill Park,Many To One Map,016,Hamilton City,NA
179202,Ruakura,Many To One Map,016,Hamilton City,NA
179300,Claudelands,Many To One Map,016,Hamilton City,NA
179401,Hamilton Central,Many To One Map,016,Hamilton City,NA
179501,Hamilton Lake North,Many To One Map,016,Hamilton City,NA
179502,Hamilton Lake South,Many To One Map,016,Hamilton City,NA
179600,Peachgrove,Many To One Map,016,Hamilton City,NA
179700,Hamilton East Village,Many To One Map,016,Hamilton City,NA
179801,Hamilton West,Many To One Map,016,Hamilton City,NA
179901,Greensboro,Many To One Map,016,Hamilton City,NA
180000,Hamilton East Cook,Many To One Map,016,Hamilton City,NA
180100,Melville North,Many To One Map,016,Hamilton City,NA
180200,Hamilton East,Many To One Map,016,Hamilton City,NA
180300,Melville South,Many To One Map,016,Hamilton City,NA
180400,Deanwell,Many To One Map,016,Hamilton City,NA
180500,Bader,Many To One Map,016,Hamilton City,NA
180601,Hillcrest West (Hamilton City),Many To One Map,016,Hamilton City,NA
180700,Hillcrest East (Hamilton City),Many To One Map,016,Hamilton City,NA
180800,Silverdale (Hamilton City),Many To One Map,016,Hamilton City,NA
180900,Glenview,Many To One Map,016,Hamilton City,NA
181000,Resthill,Many To One Map,016,Hamilton City,NA
181101,Fitzroy (Hamilton City),Many To One Map,016,Hamilton City,NA
181200,Riverlea,Many To One Map,016,Hamilton City,NA
181301,Peacocke,Many To One Map,016,Hamilton City,NA
181400,Te Pahu,Many To One Map,017,Waipa District,NA
181500,Ngahinapouri,Many To One Map,017,Waipa District,NA
181600,Lake Cameron,Many To One Map,017,Waipa District,NA
181700,Lake Ngaroto,Many To One Map,017,Waipa District,NA
181800,Kaipaki,Many To One Map,017,Waipa District,NA
181900,Pirongia,Many To One Map,017,Waipa District,NA
182000,Hautapu Rural,Many To One Map,017,Waipa District,NA
182101,Pokuru,Many To One Map,017,Waipa District,NA
182201,Te Rahu,Many To One Map,017,Waipa District,NA
182300,Fencourt,Many To One Map,017,Waipa District,NA
182400,Hautapu,Many To One Map,017,Waipa District,NA
182500,Karapiro,Many To One Map,017,Waipa District,NA
182600,Cambridge North,Many To One Map,017,Waipa District,NA
182700,Cambridge West,Many To One Map,017,Waipa District,NA
182800,Cambridge East,Many To One Map,017,Waipa District,NA
182900,Cambridge Park-River Garden,Many To One Map,017,Waipa District,NA
183000,Oaklands-St Kilda,Many To One Map,017,Waipa District,NA
183101,Pukerimu,Many To One Map,017,Waipa District,NA
183200,Cambridge Central,Many To One Map,017,Waipa District,NA
183300,Te Awamutu North,Many To One Map,017,Waipa District,NA
183401,Te Awamutu West,Many To One Map,017,Waipa District,NA
183500,Leamington West,Many To One Map,017,Waipa District,NA
183600,Goodfellow Park,Many To One Map,017,Waipa District,NA
183701,Leamington South,Many To One Map,017,Waipa District,NA
183800,Leamington Central,Many To One Map,017,Waipa District,NA
183900,Leamington East,Many To One Map,017,Waipa District,NA
184000,Te Awamutu Stadium,Many To One Map,017,Waipa District,NA
184100,Te Awamutu Central,Many To One Map,017,Waipa District,NA
184201,Pekerau,Many To One Map,017,Waipa District,NA
184300,Fraser Street,Many To One Map,017,Waipa District,NA
184400,Sherwin Park,Many To One Map,017,Waipa District,NA
184501,St Leger,Many To One Map,017,Waipa District,NA
184601,Rotoorangi,Many To One Map,017,Waipa District,NA
184700,Tokanui,Many To One Map,017,Waipa District,NA
184800,Kihikihi Central,Many To One Map,017,Waipa District,NA
184900,Maungatautari,Many To One Map,017,Waipa District,NA
185000,Rotongata,Many To One Map,017,Waipa District,NA
185100,Inlets Otorohanga District,Many To One Map,018,Otorohanga District,NA
185200,Pirongia Forest,Many To One Map,018,Otorohanga District,NA
185300,Honikiwi,Many To One Map,018,Otorohanga District,NA
185400,Te Kawa,Many To One Map,018,Otorohanga District,NA
185500,Otorohanga,Many To One Map,018,Otorohanga District,NA
185600,Maihiihi,Many To One Map,018,Otorohanga District,NA
185700,Puniu,Many To One Map,018,Otorohanga District,NA
185800,Tirau,Many To One Map,019,South Waikato District,NA
185900,Putaruru Rural,Many To One Map,019,South Waikato District,NA
186000,Putaruru,Many To One Map,019,South Waikato District,NA
186100,Kinleith,Many To One Map,019,South Waikato District,NA
186200,Paraonui,Many To One Map,019,South Waikato District,NA
186300,Parkdale,Many To One Map,019,South Waikato District,NA
186400,Matarawa,Many To One Map,019,South Waikato District,NA
186500,Stanley Park,Many To One Map,019,South Waikato District,NA
186600,Strathmore (South Waikato District),Many To One Map,019,South Waikato District,NA
186700,Tokoroa Central,Many To One Map,019,South Waikato District,NA
186800,Moananui,Many To One Map,019,South Waikato District,NA
186900,Inlet Waitomo District,Many To One Map,020,Waitomo District,NA
187000,Herangi,Many To One Map,020,Waitomo District,NA
187100,Hangatiki,Many To One Map,020,Waitomo District,NA
187200,Aria,Many To One Map,020,Waitomo District,NA
187300,Te Kuiti West,Many To One Map,020,Waitomo District,NA
187400,Te Kuiti East,Many To One Map,020,Waitomo District,NA
187500,Waipa Valley,Many To One Map,020,Waitomo District,NA
187600,Tiroa,Many To One Map,020,Waitomo District,NA
187701,Marotiri,Many To One Map,021,Taupo District,NA
187702,Mangakino,Many To One Map,021,Taupo District,NA
187800,Ohakuri,Many To One Map,021,Taupo District,NA
187900,Lake Taupo Bays,Many To One Map,021,Taupo District,NA
188001,Mapara,Many To One Map,021,Taupo District,NA
